Date,Open,High,Low,Close
8-February-2011,18141.51,18141.51,17742.18,17775.70,
9-February-2011,17723.99,17864.32,17508.35,17592.77,
10-February-2011,17603.29,17636.88,17362.59,17463.04,
11-February-2011,17519.13,17752.56,17295.62,17728.61,
14-February-2011,17940.16,18227.62,17857.12,18202.20,
15-February-2011,18260.08,18361.66,18050.48,18273.80,
16-February-2011,18273.06,18358.84,18216.12,18300.90,
17-February-2011,18345.12,18532.61,18233.79,18506.82,
18-February-2011,18564.08,18690.97,18159.82,18211.52,
21-February-2011,18238.54,18457.49,18082.66,18438.31,
22-February-2011,18390.72,18457.90,18187.33,18296.16,
23-February-2011,18233.77,18377.48,18150.01,18178.33,
24-February-2011,18135.12,18135.12,17559.70,17632.41,
25-February-2011,17775.08,17812.44,17469.97,17700.91,
28-February-2011,17811.08,18296.53,17718.88,17823.40,
1-March-2011,17982.28,18478.68,17964.39,18446.50,
3-March-2011,18318.32,18603.57,18253.62,18489.76,
4-March-2011,18622.70,18736.97,18448.69,18486.45,
7-March-2011,18361.65,18361.65,18058.71,18222.67,
8-March-2011,18277.34,18466.81,18266.62,18439.65,
9-March-2011,18522.80,18583.30,18303.80,18469.95,
10-March-2011,18430.84,18430.84,18261.26,18327.98,
11-March-2011,18248.11,18368.43,18063.29,18174.09,
14-March-2011,18167.10,18463.84,18155.43,18439.48,
15-March-2011,18113.79,18326.33,17920.55,18167.64,
16-March-2011,18263.68,18444.47,18263.68,18358.69,
17-March-2011,18227.16,18354.27,18104.02,18149.87,
18-March-2011,18251.18,18259.61,17849.53,17878.81,
21-March-2011,17984.72,18007.73,17792.17,17839.05,
22-March-2011,17929.09,18041.38,17878.80,17988.30,
23-March-2011,17972.04,18218.28,17950.17,18206.16,
24-March-2011,18286.42,18373.97,18269.32,18350.74,
25-March-2011,18480.69,18858.30,18480.69,18815.64,
28-March-2011,18799.71,19024.18,18799.57,18943.14,
29-March-2011,18949.57,19226.21,18944.82,19120.80,
30-March-2011,19178.77,19357.10,19178.77,19290.18,
31-March-2011,19339.75,19575.16,19284.35,19445.22,
1-April-2011,19463.11,19562.55,19382.35,19420.39,
4-April-2011,19473.93,19729.60,19449.36,19701.73,
5-April-2011,19731.38,19770.21,19523.54,19686.82,
6-April-2011,19698.61,19811.14,19550.55,19612.20,
7-April-2011,19620.88,19665.09,19537.02,19591.18,
8-April-2011,19602.81,19697.21,19388.42,19451.45,
11-April-2011,19382.91,19426.30,19242.59,19262.54,
13-April-2011,19187.01,19737.33,19101.63,19696.86,
15-April-2011,19670.07,19700.96,19337.12,19386.82,
18-April-2011,19389.74,19649.22,19071.47,19091.17,
19-April-2011,19091.78,19201.92,18976.19,19121.83,
20-April-2011,19274.21,19484.77,19171.03,19470.98,
21-April-2011,19582.50,19695.98,19530.50,19602.23,
25-April-2011,19538.52,19697.49,19531.34,19584.31,
26-April-2011,19596.32,19626.13,19306.92,19545.35,
27-April-2011,19610.71,19633.63,19412.79,19448.69,
28-April-2011,19532.85,19542.05,19265.92,19292.02,
29-April-2011,19292.57,19356.50,19015.05,19135.96,
2-May-2011,19224.05,19253.87,18954.76,18998.02,
3-May-2011,18979.31,19024.95,18502.42,18534.69,
4-May-2011,18558.33,18604.36,18339.53,18469.36,
5-May-2011,18484.71,18569.21,18160.65,18210.58,
6-May-2011,18289.78,18568.48,18271.68,18518.81,
9-May-2011,18628.63,18643.58,18367.21,18528.96,
10-May-2011,18564.95,18689.37,18429.06,18512.77,
11-May-2011,18572.61,18622.44,18454.93,18584.96,
12-May-2011,18525.32,18610.02,18314.34,18335.79,
13-May-2011,18362.45,18724.54,18280.70,18531.28,
16-May-2011,18492.68,18492.68,18319.88,18345.03,
17-May-2011,18374.45,18435.80,18084.67,18137.35,
18-May-2011,18177.32,18218.20,18020.79,18086.20,
19-May-2011,18166.64,18198.45,18057.82,18141.40,
20-May-2011,18199.96,18429.47,18161.38,18326.09,
23-May-2011,18269.06,18269.06,17971.02,17993.33,
24-May-2011,18016.43,18110.39,17933.94,18011.97,
25-May-2011,17976.36,17976.36,17786.13,17847.24,
26-May-2011,17917.11,18072.61,17862.88,18044.64,
27-May-2011,18105.61,18298.64,18087.16,18266.10,
30-May-2011,18319.74,18380.17,18199.52,18232.06,
31-May-2011,18266.61,18526.80,18266.61,18503.28,
1-June-2011,18527.12,18636.12,18514.66,18608.81,
2-June-2011,18425.85,18540.67,18390.57,18494.18,
3-June-2011,18554.40,18672.65,18345.85,18376.48,
6-June-2011,18344.27,18458.63,18258.42,18420.11,
7-June-2011,18355.30,18545.95,18351.24,18495.62,
8-June-2011,18448.40,18505.10,18365.94,18394.29,
9-June-2011,18394.57,18449.64,18327.01,18384.90,
10-June-2011,18390.41,18399.02,18182.90,18268.54,
13-June-2011,18242.25,18313.21,18120.76,18266.03,
14-June-2011,18276.78,18380.19,18261.11,18308.66,
15-June-2011,18298.59,18308.69,18111.21,18132.24,
16-June-2011,18060.11,18155.10,17958.94,17985.88,
17-June-2011,18060.17,18064.76,17844.09,17870.53,
20-June-2011,17925.17,17925.17,17314.38,17506.63,
21-June-2011,17574.37,17714.88,17504.27,17560.30,
22-June-2011,17659.37,17678.86,17492.19,17550.63,
23-June-2011,17526.92,17754.55,17482.21,17727.49,
24-June-2011,17804.94,18268.95,17804.94,18240.68,
27-June-2011,18132.70,18494.11,18132.70,18412.41,
28-June-2011,18493.59,18527.45,18323.44,18492.45,
29-June-2011,18552.19,18715.39,18552.19,18693.86,
30-June-2011,18741.10,18873.39,18723.14,18845.87,
1-July-2011,18974.96,19031.38,18713.07,18762.80,
4-July-2011,18896.24,18942.42,18781.88,18814.48,
5-July-2011,18837.88,18837.88,18694.05,18744.56,
6-July-2011,18730.29,18823.45,18682.60,18726.97,
7-July-2011,18776.62,19097.78,18767.25,19078.30,
8-July-2011,19084.06,19131.70,18817.71,18858.04,
11-July-2011,18823.19,18843.97,18679.49,18721.39,
12-July-2011,18534.11,18589.19,18326.42,18411.62,
13-July-2011,18468.82,18626.41,18465.40,18596.02,
14-July-2011,18563.69,18803.05,18449.23,18618.20,
15-July-2011,18694.19,18936.43,18513.22,18561.92,
18-July-2011,18592.19,18622.56,18469.53,18507.04,
19-July-2011,18521.38,18690.42,18481.83,18653.87,
20-July-2011,18756.31,18765.60,18473.90,18502.38,
21-July-2011,18514.65,18566.99,18415.36,18436.19,
22-July-2011,18565.04,18747.06,18533.43,18722.30,
25-July-2011,18753.35,18932.27,18670.84,18871.29,
26-July-2011,18898.19,18944.60,18481.63,18518.22,
27-July-2011,18571.15,18578.55,18358.76,18432.25,
28-July-2011,18300.55,18327.85,18188.88,18209.52,
29-July-2011,18194.15,18334.27,18131.86,18197.20,
1-August-2011,18352.23,18440.07,18219.25,18314.33,
2-August-2011,18283.55,18283.55,18037.87,18109.89,
3-August-2011,17970.19,18005.76,17859.50,17940.55,
4-August-2011,17983.86,18032.55,17664.73,17693.18,
5-August-2011,17350.37,17358.18,16990.91,17305.87,
8-August-2011,16907.57,17247.87,16759.45,16990.18,
9-August-2011,16517.87,17135.04,16432.00,16857.91,
10-August-2011,17244.71,17256.46,17022.25,17130.51,
11-August-2011,17056.61,17207.82,17012.95,17059.40,
12-August-2011,17246.88,17246.88,16784.56,16839.63,
16-August-2011,17015.99,17035.49,16673.52,16730.94,
17-August-2011,16782.24,17000.38,16708.98,16840.80,
18-August-2011,16910.27,16916.81,16433.31,16469.79,
19-August-2011,16237.78,16287.72,15987.77,16141.67,
22-August-2011,16155.99,16370.46,16046.48,16341.70,
23-August-2011,16446.85,16549.21,16213.18,16498.47,
24-August-2011,16490.78,16533.22,16253.78,16284.98,
25-August-2011,16338.14,16373.84,16104.34,16146.33,
26-August-2011,16155.55,16256.38,15765.53,15848.83,
29-August-2011,16080.74,16462.03,16068.73,16416.33,
30-August-2011,16585.10,16714.70,16443.35,16676.75,
2-September-2011,16963.67,16989.86,16688.06,16821.46,
5-September-2011,16678.34,16760.07,16561.46,16713.33,
6-September-2011,16663.73,16894.73,16488.30,16862.81,
7-September-2011,16922.31,17157.21,16922.31,17065.00,
8-September-2011,17118.08,17209.66,16987.37,17165.54,
9-September-2011,17189.75,17211.80,16830.95,16866.97,
12-September-2011,16668.25,16668.25,16393.04,16501.74,
13-September-2011,16618.17,16766.19,16374.68,16467.44,
14-September-2011,16522.71,16754.22,16387.38,16709.60,
15-September-2011,16837.76,16922.40,16545.47,16876.54,
16-September-2011,17047.73,17122.54,16889.58,16933.83,
19-September-2011,16865.93,16865.93,16709.41,16745.35,
20-September-2011,16768.63,17135.44,16758.69,17099.28,
21-September-2011,17128.83,17191.12,17000.61,17065.15,
22-September-2011,16827.85,16833.61,16316.03,16361.15,
23-September-2011,16222.37,16368.41,16052.47,16162.06,
26-September-2011,16209.19,16209.19,15801.01,16051.10,
27-September-2011,16289.32,16551.65,16282.74,16524.03,
28-September-2011,16663.26,16663.26,16363.63,16446.02,
29-September-2011,16387.91,16756.08,16316.66,16698.07,
30-September-2011,16599.74,16745.16,16404.78,16453.76,
3-October-2011,16255.97,16255.97,16056.33,16151.45,
4-October-2011,16081.77,16202.38,15745.43,15864.86,
5-October-2011,15967.72,16044.91,15760.53,15792.41,
7-October-2011,16222.49,16347.48,16148.97,16232.54,
10-October-2011,16270.07,16595.93,16230.77,16557.23,
11-October-2011,16668.15,16774.12,16510.71,16536.47,
12-October-2011,16660.43,16987.06,16608.57,16958.39,
13-October-2011,17048.00,17084.07,16854.03,16883.92,
14-October-2011,16836.83,17112.45,16828.45,17082.69,
17-October-2011,17176.05,17188.55,16928.38,17025.09,
18-October-2011,16817.38,16824.76,16669.04,16748.29,
19-October-2011,16883.36,17106.99,16874.34,17085.34,
20-October-2011,16911.85,16962.06,16744.99,16936.89,
21-October-2011,16975.79,17032.32,16752.21,16785.64,
24-October-2011,17011.06,17104.88,16898.60,16939.28,
25-October-2011,17012.79,17322.13,16900.26,17254.86,
26-October-2011,17336.34,17350.49,17273.52,17288.83,
28-October-2011,17671.86,17908.13,17671.86,17804.80,
31-October-2011,17806.21,17813.11,17668.27,17705.01,
1-November-2011,17540.55,17661.78,17422.47,17480.83,
2-November-2011,17347.70,17615.92,17337.65,17464.85,
3-November-2011,17430.69,17527.10,17278.03,17481.93,
4-November-2011,17674.70,17702.26,17474.39,17562.61,
8-November-2011,17593.67,17632.23,17455.22,17569.53,
9-November-2011,17641.98,17658.34,17331.23,17362.10,
11-November-2011,17187.89,17279.23,17096.84,17192.82,
14-November-2011,17348.52,17391.99,17094.43,17118.74,
15-November-2011,17081.62,17172.09,16837.56,16882.67,
16-November-2011,16872.30,16878.30,16641.65,16775.87,
17-November-2011,16754.68,16807.15,16408.50,16461.71,
18-November-2011,16387.70,16396.69,16164.99,16371.51,
21-November-2011,16297.03,16297.03,15900.30,15946.10,
22-November-2011,15995.69,16212.95,15970.11,16065.42,
23-November-2011,15969.60,15969.60,15478.69,15699.97,
24-November-2011,15715.81,15901.30,15479.97,15858.49,
25-November-2011,15781.25,15891.05,15645.78,15695.43,
28-November-2011,15890.80,16186.68,15888.28,16167.13,
29-November-2011,16210.37,16210.37,15952.54,16008.34,
30-November-2011,15868.96,16179.56,15849.57,16123.46,
1-December-2011,16555.93,16718.11,16430.61,16483.45,
2-December-2011,16493.98,16888.84,16428.66,16846.83,
5-December-2011,16812.30,16863.10,16691.21,16805.33,
7-December-2011,16830.04,17003.71,16781.62,16877.06,
8-December-2011,16819.74,16847.82,16421.55,16488.24,
9-December-2011,16258.44,16382.57,16142.32,16213.46,
12-December-2011,16354.96,16360.32,15839.96,15870.35,
13-December-2011,15778.62,16079.38,15771.59,16002.51,
14-December-2011,15963.75,16133.41,15855.12,15881.14,
15-December-2011,15739.05,15908.02,15596.22,15836.47,
16-December-2011,15868.78,16068.90,15425.20,15491.35,
19-December-2011,15440.10,15440.10,15190.74,15379.34,
20-December-2011,15436.12,15448.13,15135.86,15175.08,
21-December-2011,15487.75,15727.31,15377.04,15685.21,
22-December-2011,15546.66,15834.63,15472.70,15813.36,
23-December-2011,15863.43,15911.23,15671.28,15738.70,
26-December-2011,15782.17,15998.44,15761.18,15970.75,
27-December-2011,15983.98,16049.12,15799.63,15873.95,
28-December-2011,15854.36,15887.80,15666.46,15727.85,
29-December-2011,15658.94,15724.60,15515.44,15543.93,
30-December-2011,15583.55,15694.05,15406.93,15454.92,
2-January-2012,15534.67,15542.85,15358.02,15517.92,
3-January-2012,15640.56,15970.31,15640.56,15939.36,
4-January-2012,15967.49,16004.69,15822.32,15882.64,
5-January-2012,15893.07,15980.17,15809.31,15857.08,
6-January-2012,15789.08,16001.31,15664.91,15867.73,
7-January-2012,15893.30,15900.30,15835.29,15848.80,
9-January-2012,15840.22,15871.51,15678.30,15814.72,
10-January-2012,15898.32,16180.97,15898.32,16165.09,
11-January-2012,16222.37,16244.70,16127.77,16175.86,
12-January-2012,16117.19,16178.58,15962.59,16037.51,
13-January-2012,16144.57,16257.34,16049.78,16154.62,
16-January-2012,16086.74,16214.36,16037.60,16189.36,
17-January-2012,16270.87,16501.38,16270.87,16466.05,
18-January-2012,16502.42,16517.96,16384.48,16451.47,
19-January-2012,16573.87,16662.06,16572.10,16643.74,
20-January-2012,16745.01,16788.48,16611.71,16739.01,
23-January-2012,16667.02,16784.00,16659.32,16751.73,
24-January-2012,16806.72,17050.32,16770.01,16995.77,
25-January-2012,17068.85,17130.24,17016.69,17077.18,
27-January-2012,17201.33,17258.97,17106.57,17233.98,
30-January-2012,17138.04,17138.04,16828.33,16863.30,
31-January-2012,16965.58,17238.99,16965.58,17193.55,
1-February-2012,17179.64,17327.21,17061.55,17300.58,
2-February-2012,17438.07,17504.25,17308.28,17431.85,
3-February-2012,17444.25,17630.53,17382.70,17604.96,
6-February-2012,17741.91,17829.72,17595.10,17707.31,
7-February-2012,17813.74,17832.04,17582.49,17622.45,
8-February-2012,17631.69,17809.21,17579.59,17707.32,
9-February-2012,17647.80,17879.46,17609.43,17830.75,
10-February-2012,17817.59,17890.11,17627.14,17748.69,
13-February-2012,17761.70,17849.64,17665.89,17772.84,
14-February-2012,17767.46,17890.33,17742.58,17848.57,
15-February-2012,18000.30,18231.35,18000.30,18202.41,
16-February-2012,18163.05,18182.78,18043.32,18153.99,
17-February-2012,18331.20,18423.06,18234.56,18289.35,
21-February-2012,18303.73,18470.86,18293.80,18428.61,
22-February-2012,18490.87,18523.78,18095.81,18145.25,
23-February-2012,18127.35,18249.53,18005.28,18078.50,
24-February-2012,18079.01,18198.15,17848.93,17923.57,
27-February-2012,17975.19,17975.19,17381.64,17445.75,
28-February-2012,17545.11,17776.82,17530.44,17731.12,
29-February-2012,17919.93,18001.35,17677.97,17752.68,
1-March-2012,17714.62,17717.53,17463.27,17583.97,
2-March-2012,17661.39,17731.88,17504.38,17636.80,
3-March-2012,17648.47,17676.83,17617.88,17636.99,
5-March-2012,17598.42,17598.42,17312.30,17362.87,
6-March-2012,17336.64,17691.96,17128.28,17173.29,
7-March-2012,17127.18,17239.35,17008.77,17145.52,
9-March-2012,17325.82,17531.62,17325.82,17503.24,
12-March-2012,17772.10,17772.10,17494.65,17587.67,
13-March-2012,17680.23,17842.92,17680.23,17813.62,
14-March-2012,18003.15,18040.69,17837.22,17919.30,
15-March-2012,17916.85,17918.25,17622.13,17675.85,
16-March-2012,17656.81,17871.00,17426.58,17466.20,
19-March-2012,17531.47,17561.46,17226.43,17273.37,
20-March-2012,17308.89,17410.13,17211.73,17316.18,
21-March-2012,17301.16,17622.87,17275.88,17601.71,
22-March-2012,17586.06,17687.01,17136.50,17196.47,
23-March-2012,17257.72,17458.35,17179.33,17361.74,
26-March-2012,17377.59,17377.59,17021.85,17052.78,
27-March-2012,17209.13,17366.84,17061.16,17257.36,
28-March-2012,17234.48,17245.82,17040.12,17121.62,
29-March-2012,17039.85,17109.35,16920.61,17058.61,
30-March-2012,17117.41,17439.51,17105.22,17404.20,
2-April-2012,17429.96,17529.98,17382.38,17478.15,
3-April-2012,17576.21,17664.10,17570.01,17597.42,
4-April-2012,17553.26,17553.26,17436.60,17486.02,
9-April-2012,17407.66,17407.66,17199.63,17222.14,
10-April-2012,17259.26,17274.69,17135.76,17243.84,
11-April-2012,17125.96,17319.15,17075.89,17199.40,
12-April-2012,17276.87,17395.15,17276.87,17332.62,
13-April-2012,17232.56,17398.22,17027.30,17094.51,
16-April-2012,17047.87,17173.06,17010.16,17150.95,
17-April-2012,17200.97,17381.92,17103.36,17357.94,
18-April-2012,17447.26,17522.80,17371.93,17392.39,
19-April-2012,17432.89,17530.30,17361.71,17503.71,
20-April-2012,17459.72,17519.88,17231.34,17373.84,
23-April-2012,17347.76,17444.18,17056.77,17096.68,
24-April-2012,17154.75,17247.53,17046.72,17207.29,
25-April-2012,17225.54,17249.61,17019.24,17151.29,
26-April-2012,17191.02,17193.25,17084.05,17130.67,
27-April-2012,17145.39,17242.15,17022.09,17134.25,
28-April-2012,17134.19,17212.36,17125.88,17187.34,
30-April-2012,17195.51,17359.18,17195.51,17318.81,
2-May-2012,17370.93,17432.33,17265.48,17301.91,
3-May-2012,17271.77,17271.77,17120.86,17151.19,
4-May-2012,17066.84,17121.37,16776.72,16831.08,
7-May-2012,16620.44,16944.13,16513.77,16912.71,
8-May-2012,16915.71,16918.31,16502.91,16546.18,
9-May-2012,16436.41,16615.74,16422.93,16479.58,
10-May-2012,16515.62,16671.81,16377.02,16420.05,
11-May-2012,16355.59,16447.24,16233.76,16292.98,
14-May-2012,16318.36,16390.33,16124.82,16215.84,
15-May-2012,16146.90,16370.12,16123.04,16328.25,
16-May-2012,16132.68,16132.68,15974.60,16030.09,
17-May-2012,16119.08,16240.18,16007.92,16070.48,
18-May-2012,15868.07,16206.35,15809.71,16152.75,
21-May-2012,16187.66,16298.39,16149.61,16183.26,
22-May-2012,16344.34,16366.72,16000.84,16026.41,
23-May-2012,15995.14,16002.03,15847.03,15948.10,
24-May-2012,16033.90,16252.37,15934.77,16222.30,
25-May-2012,16213.24,16273.48,16118.35,16217.82,
28-May-2012,16289.82,16439.97,16273.49,16416.84,
29-May-2012,16500.04,16544.38,16410.21,16438.58,
30-May-2012,16391.90,16428.74,16295.31,16312.15,
31-May-2012,16224.86,16277.48,16086.06,16218.53,
1-June-2012,16217.48,16226.19,15933.48,15965.16,
4-June-2012,15808.88,16012.84,15748.98,15988.40,
5-June-2012,16065.37,16138.29,15979.77,16020.64,
6-June-2012,16100.36,16494.50,16100.36,16454.30,
7-June-2012,16578.01,16680.59,16519.89,16649.05,
8-June-2012,16611.52,16767.77,16485.02,16718.87,
11-June-2012,16804.89,16893.81,16627.48,16668.01,
12-June-2012,16570.51,16897.42,16553.47,16862.80,
13-June-2012,16865.72,16944.11,16792.87,16880.51,
14-June-2012,16857.23,16921.49,16658.98,16677.88,
15-June-2012,16701.28,16967.76,16701.28,16949.83,
18-June-2012,17039.54,17109.95,16636.09,16705.83,
19-June-2012,16681.89,16890.00,16681.89,16859.80,
20-June-2012,16903.96,16962.49,16840.10,16896.63,
21-June-2012,16855.60,17050.44,16799.63,17032.56,
22-June-2012,16882.74,17016.06,16807.80,16972.51,
25-June-2012,17038.77,17131.15,16853.05,16882.16,
26-June-2012,16873.09,16946.66,16815.87,16906.58,
27-June-2012,16975.76,17029.27,16930.80,16967.76,
28-June-2012,16985.58,17033.85,16918.87,16990.76,
29-June-2012,17134.61,17448.48,17134.61,17429.98,
2-July-2012,17438.68,17486.57,17363.04,17398.98,
3-July-2012,17457.95,17526.82,17351.50,17425.71,
4-July-2012,17473.26,17523.77,17372.45,17462.81,
5-July-2012,17478.16,17562.89,17423.45,17538.67,
6-July-2012,17546.04,17554.55,17425.47,17521.12,
9-July-2012,17449.93,17485.79,17343.55,17391.98,
10-July-2012,17431.68,17631.19,17424.29,17618.35,
11-July-2012,17553.97,17582.99,17466.99,17489.14,
12-July-2012,17297.06,17329.46,17181.17,17232.55,
13-July-2012,17269.20,17342.88,17182.29,17213.70,
16-July-2012,17241.98,17282.30,17079.63,17103.31,
17-July-2012,17176.93,17236.08,17074.63,17105.30,
18-July-2012,17113.37,17205.26,17038.59,17185.01,
19-July-2012,17288.34,17318.93,17244.76,17278.85,
20-July-2012,17275.20,17275.20,17129.69,17158.44,
23-July-2012,17047.73,17047.73,16849.28,16877.35,
24-July-2012,16907.74,16962.74,16839.70,16918.08,
25-July-2012,16899.01,16899.01,16736.60,16846.05,
26-July-2012,16887.84,16899.77,16598.48,16639.82,
27-July-2012,16860.16,16975.03,16760.72,16839.19,
30-July-2012,16919.14,17163.95,16919.14,17143.68,
31-July-2012,17186.61,17253.67,17004.09,17236.18,
1-August-2012,17244.44,17291.99,17189.16,17257.38,
2-August-2012,17245.68,17246.01,17157.28,17224.36,
3-August-2012,17164.48,17208.36,17026.97,17197.93,
6-August-2012,17313.05,17451.53,17313.05,17412.96,
7-August-2012,17456.37,17641.55,17417.92,17601.78,
8-August-2012,17638.53,17726.64,17582.66,17600.56,
9-August-2012,17612.08,17702.98,17516.99,17560.87,
10-August-2012,17515.42,17590.61,17471.37,17557.74,
13-August-2012,17551.69,17642.38,17522.10,17633.45,
14-August-2012,17631.64,17753.43,17572.34,17728.20,
16-August-2012,17752.22,17763.59,17640.62,17657.21,
17-August-2012,17701.20,17801.39,17622.62,17691.08,
21-August-2012,17705.14,17898.35,17705.14,17885.26,
22-August-2012,17827.25,17912.08,17800.29,17846.86,
23-August-2012,17856.29,17972.54,17792.87,17850.22,
24-August-2012,17790.25,17822.50,17725.42,17783.21,
27-August-2012,17769.44,17820.07,17662.21,17678.81,
28-August-2012,17676.13,17712.35,17570.71,17631.71,
29-August-2012,17651.14,17653.90,17471.13,17490.81,
30-August-2012,17433.50,17605.51,17367.55,17541.64,
31-August-2012,17557.62,17557.62,17337.61,17429.56,
3-September-2012,17465.60,17509.99,17349.57,17384.40,
4-September-2012,17378.68,17452.70,17308.27,17440.87,
5-September-2012,17359.96,17411.67,17250.80,17313.34,
6-September-2012,17320.73,17418.40,17294.74,17346.27,
7-September-2012,17575.79,17701.20,17575.79,17683.73,
8-September-2012,17701.07,17773.15,17694.83,17749.65,
10-September-2012,17780.93,17810.90,17728.12,17766.78,
11-September-2012,17711.80,17867.85,17677.38,17852.95,
12-September-2012,17916.13,18012.89,17884.96,18000.03,
13-September-2012,18023.95,18062.68,17976.28,18021.16,
14-September-2012,18284.75,18498.54,18284.75,18464.27,
17-September-2012,18619.90,18715.03,18480.54,18542.31,
18-September-2012,18514.72,18580.48,18469.51,18496.01,
20-September-2012,18292.22,18443.92,18291.93,18349.25,
21-September-2012,18411.20,18866.87,18411.20,18752.83,
24-September-2012,18756.31,18811.13,18650.43,18673.34,
25-September-2012,18708.01,18790.01,18636.16,18694.41,
26-September-2012,18644.54,18670.48,18573.18,18632.17,
27-September-2012,18659.75,18735.95,18552.68,18579.50,
28-September-2012,18704.98,18869.94,18698.51,18762.74,
1-October-2012,18784.64,18838.54,18745.28,18823.91,
3-October-2012,18841.49,18905.62,18816.57,18869.69,
4-October-2012,18939.75,19107.04,18939.75,19058.15,
5-October-2012,19115.89,19137.29,18757.34,18938.46,
8-October-2012,18969.19,18969.19,18684.40,18708.98,
9-October-2012,18796.25,18885.84,18722.05,18793.36,
10-October-2012,18699.19,18740.63,18614.37,18631.10,
11-October-2012,18627.37,18847.81,18581.49,18804.75,
12-October-2012,18727.10,18844.35,18638.34,18675.18,
15-October-2012,18690.99,18726.38,18596.65,18713.55,
16-October-2012,18784.75,18801.10,18549.28,18577.70,
17-October-2012,18667.72,18705.19,18535.37,18610.77,
18-October-2012,18653.60,18806.56,18576.41,18791.93,
19-October-2012,18768.00,18769.59,18611.76,18682.31,
22-October-2012,18655.93,18809.28,18600.88,18793.44,
23-October-2012,18803.62,18812.93,18689.38,18710.02,
25-October-2012,18712.41,18789.92,18699.07,18758.63,
26-October-2012,18715.35,18729.53,18558.05,18625.34,
29-October-2012,18656.00,18743.41,18572.02,18635.82,
30-October-2012,18642.01,18718.28,18393.42,18430.85,
31-October-2012,18436.79,18521.62,18398.48,18505.38,
1-November-2012,18487.90,18589.13,18445.18,18561.70,
2-November-2012,18692.15,18793.75,18687.93,18755.45,
5-November-2012,18749.37,18794.63,18683.25,18762.87,
6-November-2012,18739.97,18829.07,18726.94,18817.38,
7-November-2012,18802.82,18973.43,18786.14,18902.41,
8-November-2012,18779.74,18865.21,18736.45,18846.26,
9-November-2012,18832.75,18894.42,18656.41,18683.68,
12-November-2012,18691.02,18750.92,18607.66,18670.34,
13-November-2012,18728.95,18732.71,18592.21,18618.87,
15-November-2012,18590.07,18593.54,18408.69,18471.37,
16-November-2012,18491.49,18563.32,18266.76,18309.37,
19-November-2012,18349.53,18386.78,18256.07,18339.00,
20-November-2012,18422.69,18467.91,18255.69,18329.32,
21-November-2012,18379.90,18478.50,18309.81,18460.38,
22-November-2012,18510.94,18567.68,18456.20,18517.34,
23-November-2012,18543.95,18556.50,18402.38,18506.57,
26-November-2012,18574.36,18590.33,18508.79,18537.01,
27-November-2012,18616.55,18862.70,18616.55,18842.08,
29-November-2012,18873.63,19205.33,18873.63,19170.91,
30-November-2012,19229.70,19372.70,19186.30,19339.90,
3-December-2012,19342.83,19416.45,19257.30,19305.32,
4-December-2012,19277.58,19373.94,19263.71,19348.12,
5-December-2012,19397.98,19463.25,19371.01,19391.86,
6-December-2012,19475.09,19523.25,19186.24,19486.80,
7-December-2012,19514.88,19561.87,19363.13,19424.10,
10-December-2012,19442.19,19478.01,19362.32,19409.69,
11-December-2012,19466.29,19612.18,19285.29,19387.14,
12-December-2012,19432.54,19478.79,19317.23,19355.26,
13-December-2012,19403.66,19421.72,19196.75,19229.26,
14-December-2012,19217.96,19348.85,19193.11,19317.25,
17-December-2012,19290.92,19346.78,19221.87,19244.42,
18-December-2012,19293.01,19396.28,19149.03,19364.75,
19-December-2012,19429.91,19516.02,19419.76,19476.00,
20-December-2012,19511.41,19520.51,19335.72,19453.92,
21-December-2012,19394.55,19394.55,19221.12,19242.00,
24-December-2012,19278.00,19347.64,19237.26,19255.09,
26-December-2012,19302.47,19468.40,19274.07,19417.46,
27-December-2012,19479.84,19504.40,19302.21,19323.80,
28-December-2012,19364.08,19465.74,19346.07,19444.84,
31-December-2012,19422.59,19491.58,19406.17,19426.71,
